,cod_municipio,soja_area_nao_desmat,tco2eq,lr_surplus,nm_mun,sigla_uf,qtd_cars,year
99,1508084,125.3933570000000,187448.39999999999,0.0,Tucumã,PA,53
100,1508126,35457.74603000000,50143788.000000000,993.4,Ulianópolis,PA,565
101,1508159,1891.4768750000001,3255696.0,77263.01,Uruará,PA,523
102,1508407,192.2558870000000,306590.4,0.0,Xinguara,PA,184
103,1600105,15.44610600000000,25376.4,0.0,Amapá,AP,4
104,1600238,381.78908799999999,517644.0,0.0,Ferreira Gomes,AP,8
105,1600253,2566.6117890000000,3564619.2,0.0,Itaubal,AP,34
106,1600303,4526.417207000000,6792325.200000000,0.0,Macapá,AP,117
107,1600600,1.96525300000000,2048.4,0.0,Santana,AP,3
108,1600709,4370.362966000000,6773623.200000000,0.0,Tartarugalzinho,AP,21
109,1700251,6734.05047900000,10673157.600000000,7571.87,Abreulândia,TO,89
110,1700301,17.207083000000001,22960.799999999999,863.92,Aguiarnópolis,TO,17
111,1700350,6814.9297269999997,9337622.4,2907.42,Aliança do Tocantins,TO,77
112,1700400,8133.36587500000,10730966.4,23109.58,Almas,TO,80
113,1700707,26337.473033999999,38304118.8,3070.55,Alvorada,TO,161
114,1701002,39.80875300000000,52624.8,402.38,Ananás,TO,27
115,1701051,25.456368000000001,38397.6,1172.2,Angico,TO,15
116,1701101,25038.207378999999,29983827.6,9497.19,Aparecida do Rio Negro,TO,173
117,1701903,18309.734492000000,23312610.0,20514.51,Araguacema,TO,108
118,1702000,14716.544032000000,20994598.800000001,25767.05,Araguaçu,TO,269
119,1702109,2063.822748000000,2632255.2,1337.24,Araguaína,TO,127
120,1702158,106.035631000000,124876.8,0.0,Araguanã,TO,27
121,1702208,150.08400499999999,179420.39999999999,322.58,Araguatins,TO,95
122,1702307,60.09736000000000,86763.6,0.0,Arapoema,TO,56
123,1702406,91.33744200000000,238334.4,3028.94,Arraias,TO,26
124,1702554,25.32831400000000,32202.000000000000,111.57,Augustinópolis,TO,32
125,1702703,88.30143200000001,167187.60000000001,951.83,Aurora do Tocantins,TO,18
126,1702901,6.10760400000000,7178.400000000000,20.68,Axixá do Tocantins,TO,9
127,1703008,2873.601082000000,4947678.000000000,5741.41,Babaçulândia,TO,39
128,1703057,65.40139000000001,79754.39999999999,61.81,Bandeirantes do Tocantins,TO,64
129,1703073,4837.062540000000,4883670.0,4205.36,Barra do Ouro,TO,84
130,1703107,145.93889799999999,229240.79999999999,31.24,Barrolândia,TO,27
131,1703206,135.84134499999999,213055.2,0.0,Bernardo Sayão,TO,60
132,1703305,10286.947894000001,13473842.400000000,7661.8,Bom Jesus do Tocantins,TO,136
133,1703602,264.3098770000000,325108.8,935.02,Brasilândia do Tocantins,TO,28
134,1703701,19114.39700200000,24357754.8,5623.93,Brejinho de Nazaré,TO,115
135,1703826,5.988487000000000,7671.600000000000,1643.75,Cachoeirinha,TO,3
136,1703842,65998.78994800001,91311415.20000000,24534.77,Campos Lindos,TO,257
137,1703867,15128.447776999999,22719006.0,2696.43,Cariri do Tocantins,TO,123
138,1703909,42798.031427000002,77281678.80000000,13704.11,Caseara,TO,71
139,1704105,3711.154876000000,4046112.0,14270.76,Centenário,TO,37
140,1704600,318.62665299999998,476254.79999999999,257.19,Chapada de Areia,TO,24
141,1705102,7819.448818000000,9574326.0,8439.46,Chapada da Natividade,TO,58
142,1705508,185.90735500000000,231465.60000000001,332.42,Colinas do Tocantins,TO,67
143,1705557,7.933061000000000,19274.4,0.0,Combinado,TO,25
144,1705607,68.24338500000000,85744.8,7076.01,Conceição do Tocantins,TO,16
145,1706001,5017.2373610000004,5770818.000000000,3651.51,Couto Magalhães,TO,70
146,1706100,5051.430348000000,7293913.200000000,12259.25,Cristalândia,TO,90
147,1706258,2986.5837769999998,4020537.6000000001,2034.06,Crixás do Tocantins,TO,35
148,1706506,6251.363522000000,9709912.8,21840.32,Darcinópolis,TO,95
149,1707009,16533.049147999998,26402979.600000001,11301.62,Dianópolis,TO,84
150,1707108,8675.976110000000,13660516.8,11833.84,Divinópolis do Tocantins,TO,118
151,1707207,4390.4556640000001,5768992.800000000,5497.62,Dois Irmãos do Tocantins,TO,144
152,1707306,1918.331839000000,3826890.0,18485.51,Dueré,TO,60
153,1707553,2067.25676500000,2445476.4,1797.55,Fátima,TO,46
154,1707652,24039.923051000002,36354589.200000003,5133.84,Figueirópolis,TO,211
155,1707702,88.88839100000000,102949.20000000000,1028.83,Filadélfia,TO,70
156,1708205,5108.301089000000,10239364.800000001,42477.99,Formoso do Araguaia,TO,255
157,1708254,4504.447692000000,6267722.4,1184.01,Tabocão,TO,105
158,1708304,6482.006064000000,7172528.400000000,3910.69,Goianorte,TO,60
159,1709005,16131.961179000000,18402670.8,33019.1,Goiatins,TO,138
160,1709302,9317.996512000000,10299121.199999999,14940.79,Guaraí,TO,283
161,1709500,12627.946964999999,17810528.399999999,2971.24,Gurupi,TO,127
162,1709807,5084.269562000000,6181459.200000000,2884.46,Ipueiras,TO,38
163,1710508,8223.880176999999,9323910.0,15745.07,Itacajá,TO,144
164,1710706,117.23676500000001,147204.00000000000,701.75,Itaguatins,TO,17
165,1710904,11320.987080000001,12329089.199999999,5964.68,Itapiratins,TO,156
166,1711100,3.362524000000000,4143.6,0.0,Itaporã do Tocantins,TO,9
167,1711506,1292.8927060000001,1762149.6,3107.09,Jaú do Tocantins,TO,24
168,1711803,109.32570800000001,122544.0,336.78,Juarina,TO,6
169,1711902,11179.959831000000,26693114.4,66278.0,Lagoa da Confusão,TO,165
170,1711951,143.6717810000000,157669.2,4304.44,Lagoa do Tocantins,TO,35
171,1712009,2.549014000000000,4575.6,157.95,Lajeado,TO,5
172,1712157,19.08484500000000,37022.4,0.0,Lavandeira,TO,19
173,1712405,2349.499977000000,2831565.6000000001,16674.33,Lizarda,TO,63
174,1712454,90.00240800000000,114357.6,311.48,Luzinópolis,TO,5
175,1712504,19223.077065000001,34491092.399999999,15443.6,Marianópolis do Tocantins,TO,91
176,1712702,81345.47253699999,116111667.6,4567.0,Mateiros,TO,120
177,1712801,8.956375000000000,10105.2,308.24,Maurilândia do Tocantins,TO,8
178,1713205,12798.681621000000,15685290.000000000,13694.57,Miracema do Tocantins,TO,240
179,1713304,10311.077616000000,17293233.6,7302.99,Miranorte,TO,169
180,1713601,40804.24036200000,50693742.000000000,33281.26,Monte do Carmo,TO,289
181,1713700,1694.290051000000,2179864.7999999998,1687.56,Monte Santo do Tocantins,TO,56
182,1713809,404.7755310000000,541857.6,5381.16,Palmeiras do Tocantins,TO,77
183,1713957,19.98138700000000,24825.599999999999,0.0,Muricilândia,TO,17
184,1714203,2095.182527000000,2804511.6,12465.8,Natividade,TO,58
185,1714302,14.14354400000000,21121.2,235.51,Nazaré,TO,7
186,1714880,258.8204780000000,339174.0,15218.71,Nova Olinda,TO,82
187,1715002,6483.101541000000,7651994.4,1799.71,Nova Rosalândia,TO,75
188,1715101,10760.887914999999,11116555.199999999,20540.09,Novo Acordo,TO,61
189,1715150,5.4934979999999998,16311.6,0.0,Novo Alegre,TO,7
190,1715259,86.16904700000001,123174.0,6095.1,Novo Jardim,TO,17
191,1715507,1866.0662110000001,2384848.7999999998,272.9,Oliveira de Fátima,TO,26
192,1715705,5644.240308000000,6056546.4,12786.73,Palmeirante,TO,125
193,1715754,3546.0199480000001,5311962.0,4413.19,Palmeirópolis,TO,71
194,1716109,1224.4487320000001,1629536.3999999999,2511.74,Paraíso do Tocantins,TO,80
195,1716208,49.72543500000000,65494.8,8006.38,Paranã,TO,13
196,1716307,37.2601090000000,45662.4,365.1,Pau D'Arco,TO,31
197,1716505,17465.57796700000,22580139.6,18407.36,Pedro Afonso,TO,234
198,1716604,46429.63439300000,66676111.20000000,37207.07,Peixe,TO,341
199,1716653,591.7704649999999,676706.4000000000,33.65,Pequizeiro,TO,29
200,1716703,56.988610999999999,88160.4,241.79,Colméia,TO,21
201,1717008,1416.2488920000001,1821193.2000000000,6271.82,Pindorama do Tocantins,TO,20
202,1717206,2718.202913000000,3179930.3999999999,0.0,Piraquê,TO,48
203,1717503,17316.309954000000,32484722.399999999,65020.89,Pium,TO,150
204,1717800,1384.661738000000,2601964.8,10145.54,Ponte Alta do Bom Jesus,TO,40
205,1717909,295.6743240000000,354729.6,8483.02,Ponte Alta do Tocantins,TO,75
206,1718006,862.170417000000,1203116.4,4436.87,Porto Alegre do Tocantins,TO,30
207,1718204,60929.294997999998,72989881.20000000,18510.91,Porto Nacional,TO,548
208,1718303,12.50247100000000,15609.6,768.09,Praia Norte,TO,15
209,1718402,313.5036070000000,363643.2,467.46,Presidente Kennedy,TO,24
210,1718451,3851.698470000000,4651045.200000000,734.57,Pugmil,TO,62
